provider_id,program_id,provider_type,legal_name,normalized_name,jurisdiction,authorization_date,current_status,practice_areas_raw,practice_areas_list,ownership_structure,uses_technology,uses_ai,website,first_seen_snapshot_id,last_seen_snapshot_id,source_url,retrieved_at,scraper_version
prov_az_abs_3bfceaab78b9,prog_az_abs,entity,Trademarkia Venture Partners,trademarkia venture partners,AZ,,exited,"",,,,,,snap_9f99d17bf219186a,snap_5d78c901889976f5,https://www.azcourts.gov/cld/Alternative-Business-Structure/Directory,2026-07-19T23:02:51.062810+0000,0.1.0
prov_az_abs_3c09af669190,prog_az_abs,entity,"Skyview Legal Group, LLC",skyview legal group,AZ,,active,"",,,,,,snap_9f99d17bf219186a,snap_5d78c901889976f5,https://www.azcourts.gov/cld/Alternative-Business-Structure/Directory,2026-07-19T23:02:51.062810+0000,0.1.0
prov_az_abs_3cde12dc3378,prog_az_abs,entity,"Genesis Legal Group, LLC (Formerly, HFC Legal, LLC)",genesis legal group formerly hfc legal,AZ,,active,"",,,,,https://genesislegalgroup.com,snap_9f99d17bf219186a,snap_5d78c901889976f5,https://www.azcourts.gov/cld/Alternative-Business-Structure/Directory,2026-07-19T23:02:51.062810+0000,0.1.0
prov_az_abs_3cfce653b96a,prog_az_abs,entity,K2D LAW,k2d law,AZ,,exited,"",,,,,,snap_a6e3d292014fceaf,snap_a6e3d292014fceaf,https://www.azcourts.gov/cld/Alternative-Business-Structure/Directory,2024-11-08T20:22:47.000000+0000,wayback-0.1.0
prov_az_abs_3e93ada5ce4a,prog_az_abs,entity,"The Turner Law Firm, PLLC",turner law firm,AZ,,active,"",,,,,,snap_9f99d17bf219186a,snap_5d78c901889976f5,https://www.azcourts.gov/cld/Alternative-Business-Structure/Directory,2026-07-19T23:02:51.062810+0000,0.1.0
prov_az_abs_3eea8058b149,prog_az_abs,entity,"RP Legal Group, LLC",rp legal group,AZ,,active,"[""Legal Services""]",,,,,,snap_9f99d17bf219186a,snap_5d78c901889976f5,https://www.azcourts.gov/cld/Alternative-Business-Structure/Directory,2026-07-19T23:02:51.062810+0000,0.1.0
prov_az_abs_405681662ad2,prog_az_abs,entity,Arizona Immigration & Legal Services,arizona immigration and legal services,AZ,,exited,"",,,,,,snap_a6e3d292014fceaf,snap_a6e3d292014fceaf,https://www.azcourts.gov/cld/Alternative-Business-Structure/Directory,2024-11-08T20:22:47.000000+0000,wayback-0.1.0
prov_az_abs_406bee6c7e23,prog_az_abs,entity,"Vantage Law Firm, LLC",vantage law firm,AZ,,active,"",,,,,,snap_a6e3d292014fceaf,snap_5d78c901889976f5,https://www.azcourts.gov/cld/Alternative-Business-Structure/Directory,2026-07-19T23:02:51.062810+0000,0.1.0
prov_az_abs_40a74d0ad692,prog_az_abs,entity,"Freeway Law, PC",freeway law,AZ,,active,"",,,,,,snap_9f99d17bf219186a,snap_5d78c901889976f5,https://www.azcourts.gov/cld/Alternative-Business-Structure/Directory,2026-07-19T23:02:51.062810+0000,0.1.0
prov_az_abs_4136fc6d6ba8,prog_az_abs,entity,Charter Law Group,charter law group,AZ,,active,"",,,,,,snap_9f99d17bf219186a,snap_5d78c901889976f5,https://www.azcourts.gov/cld/Alternative-Business-Structure/Directory,2026-07-19T23:02:51.062810+0000,0.1.0
prov_az_abs_429064ceb608,prog_az_abs,entity,Wilkie Puchi L.L.P.,wilkie puchi,AZ,,exited,"",,,,,,snap_a6e3d292014fceaf,snap_a6e3d292014fceaf,https://www.azcourts.gov/cld/Alternative-Business-Structure/Directory,2024-11-08T20:22:47.000000+0000,wayback-0.1.0
prov_az_abs_42e7af75d860,prog_az_abs,entity,"Novus Lex, LLC",novus lex,AZ,,active,"",,,,,,snap_a6e3d292014fceaf,snap_5d78c901889976f5,https://www.azcourts.gov/cld/Alternative-Business-Structure/Directory,2026-07-19T23:02:51.062810+0000,0.1.0
prov_az_abs_42eb373402e9,prog_az_abs,entity,"Bay Point Legal Partners, PLLC (dba The Shatter Firm)",bay point legal partners dba the shatter firm,AZ,,active,"[""Litigation""]",,,,,,snap_9f99d17bf219186a,snap_5d78c901889976f5,https://www.azcourts.gov/cld/Alternative-Business-Structure/Directory,2026-07-19T23:02:51.062810+0000,0.1.0
prov_az_abs_445cfffee69b,prog_az_abs,entity,"NextPoint Law Group, LLC",nextpoint law group,AZ,,active,"",,,,,,snap_a6e3d292014fceaf,snap_5d78c901889976f5,https://www.azcourts.gov/cld/Alternative-Business-Structure/Directory,2026-07-19T23:02:51.062810+0000,0.1.0
prov_az_abs_457b11e637ed,prog_az_abs,entity,"The Auto Injury Firm, PLLC",auto injury firm,AZ,,active,"[""Personal Injury""]",,,,,,snap_9f99d17bf219186a,snap_5d78c901889976f5,https://www.azcourts.gov/cld/Alternative-Business-Structure/Directory,2026-07-19T23:02:51.062810+0000,0.1.0
prov_az_abs_4672fea78df2,prog_az_abs,entity,"All Access Advocates, LLC",all access advocates,AZ,,active,"",,,,,,snap_9f99d17bf219186a,snap_5d78c901889976f5,https://www.azcourts.gov/cld/Alternative-Business-Structure/Directory,2026-07-19T23:02:51.062810+0000,0.1.0
prov_az_abs_47b26f36402f,prog_az_abs,entity,"Arete Financial, LLC (Formerly, MLR Tax Professional Tax Services, LLC)",arete financial formerly mlr tax professional tax services,AZ,,active,"",,,,,,snap_9f99d17bf219186a,snap_5d78c901889976f5,https://www.azcourts.gov/cld/Alternative-Business-Structure/Directory,2026-07-19T23:02:51.062810+0000,0.1.0
prov_az_abs_48a01d4294a4,prog_az_abs,entity,"Shared Practices, LLC",shared practices,AZ,,active,"",,,,,,snap_9f99d17bf219186a,snap_5d78c901889976f5,https://www.azcourts.gov/cld/Alternative-Business-Structure/Directory,2026-07-19T23:02:51.062810+0000,0.1.0
prov_az_abs_4afee9f3dd66,prog_az_abs,entity,"San Novus Trademark, LLP",san novus trademark,AZ,,active,"",,,,,,snap_9f99d17bf219186a,snap_5d78c901889976f5,https://www.azcourts.gov/cld/Alternative-Business-Structure/Directory,2026-07-19T23:02:51.062810+0000,0.1.0
